kepoi_name,kepler_name,glon,glat,sma,smaunc,prad,pradunc,kepoi_type
KOI 2295.01,,71.005285,11.984173,0.1170,,0.63,,CANDIDATE
KOI 2296.01,,79.902927,17.923633,0.4290,,2.09,,CANDIDATE
KOI 2297.01,,70.668842,16.213932,0.0540,,1.49,,CANDIDATE
KOI 2298.01,,76.891531,15.450455,0.1030,,0.71,,CANDIDATE
KOI 2299.01,,80.361544,10.869320,0.1300,,10.95,,CANDIDATE
KOI 2300.01,,77.700945,18.961826,0.0350,,1.28,,CANDIDATE
KOI 2302.01,,76.823065,9.528148,0.1230,,1.56,,CANDIDATE
KOI 2303.01,,71.405401,11.996811,0.0600,,1.44,,CANDIDATE
KOI 2304.01,,77.563516,9.577983,0.0970,,1.48,,CANDIDATE
KOI 2305.01,,81.681773,11.447826,0.1940,,2.52,,CANDIDATE
KOI 2306.01,,71.632189,18.218844,0.0100,,0.94,,CANDIDATE
KOI 2307.01,,72.807333,18.735331,0.0480,,1.88,,CANDIDATE
KOI 2308.01,,71.693259,9.990261,0.1770,,2.97,,CANDIDATE
KOI 2309.01,,78.811101,14.142905,0.2840,,2.44,,CANDIDATE
KOI 2310.01,,82.466509,13.454262,0.1240,,1.93,,CANDIDATE
KOI 2311.01,,70.397503,13.675436,0.6640,,1.47,,CANDIDATE
KOI 2311.02,,70.397503,13.675436,0.1140,,1.10,,CANDIDATE
KOI 2312.01,,80.643883,10.457618,0.6450,,2.41,,CANDIDATE
KOI 2313.01,,78.140215,15.944707,0.1260,,2.18,,CANDIDATE
KOI 2314.01,,69.330609,13.510466,0.1380,,2.12,,CANDIDATE
KOI 2315.01,,75.694060,7.725497,0.1380,,1.77,,CANDIDATE
KOI 2316.01,,72.833890,18.003372,0.1330,,2.29,,CANDIDATE
KOI 2317.01,,81.952006,10.288247,0.0480,,1.27,,CANDIDATE
KOI 2318.01,,79.575178,18.967820,0.0820,,1.27,,CANDIDATE
KOI 2319.01,,75.161856,18.332767,0.1550,,1.71,,CANDIDATE
KOI 2320.01,,80.870373,11.687060,0.0290,,0.85,,CANDIDATE
KOI 2321.01,,75.389008,8.054232,0.4220,,2.10,,CANDIDATE
KOI 2323.01,,75.584590,16.739240,0.2660,,1.61,,CANDIDATE
KOI 2324.01,,75.041367,13.706544,0.0170,,0.54,,CANDIDATE
KOI 2325.01,,75.209615,11.488598,0.0180,,1.40,,CANDIDATE
KOI 2327.01,,79.898179,14.349802,0.0590,,1.38,,CANDIDATE
KOI 2328.01,,73.319627,18.917634,0.1670,,2.21,,CANDIDATE
KOI 2329.01,,81.052392,14.058819,0.0220,,1.35,,CANDIDATE
KOI 2331.01,,82.090973,17.725601,0.0390,,1.33,,CANDIDATE
KOI 2332.01,,73.425486,10.832634,0.0450,,1.54,,CANDIDATE
KOI 2333.01,,78.259375,20.342806,0.0500,,1.36,,CANDIDATE
KOI 2333.02,,78.259375,20.342806,0.0770,,1.63,,CANDIDATE
KOI 2335.01,,70.825323,10.025169,0.1190,,1.74,,CANDIDATE
KOI 2337.01,,70.949768,16.304779,0.0720,,2.08,,CANDIDATE
KOI 2338.01,,76.315315,12.140478,0.3090,,1.86,,CANDIDATE
KOI 2339.01,,74.873378,12.019358,0.0290,,1.35,,CANDIDATE
KOI 2339.02,,74.873378,12.019358,0.2900,,1.46,,CANDIDATE
KOI 2340.01,,76.085230,14.822843,0.0760,,1.90,,CANDIDATE
KOI 2342.01,,79.809638,12.763617,0.1110,,1.22,,CANDIDATE
KOI 2343.01,,73.380378,12.384854,0.1770,,2.56,,CANDIDATE
KOI 2344.01,,77.940951,9.539256,0.0180,,1.02,,CANDIDATE
KOI 2345.01,,74.295241,9.262661,0.1160,,1.75,,CANDIDATE
KOI 2346.01,,76.972829,12.517054,0.1760,,2.34,,CANDIDATE
KOI 2347.01,,76.691703,11.998229,0.0110,,1.01,,CANDIDATE
KOI 2348.01,,74.068939,13.463922,0.3840,,2.97,,CANDIDATE
KOI 2350.01,,73.424252,12.484286,0.0200,,1.89,,CANDIDATE
KOI 2351.01,,70.345517,9.137803,0.0900,,1.80,,CANDIDATE
KOI 2352.01,,74.072292,16.843555,0.1220,,1.11,,CANDIDATE
KOI 2352.02,,74.072292,16.843555,0.0680,,0.79,,CANDIDATE
KOI 2353.01,,82.433816,17.506372,0.0550,,2.00,,CANDIDATE
KOI 2354.01,,76.541052,9.227974,0.0210,,1.46,,CANDIDATE
KOI 2355.01,,82.814366,12.604318,0.0200,,1.46,,CANDIDATE
KOI 2356.01,,82.155282,12.912328,0.1140,,1.60,,CANDIDATE
KOI 2357.01,,75.810275,11.218144,0.0350,,1.39,,CANDIDATE
KOI 2358.01,,74.614892,8.982205,0.2930,,1.94,,CANDIDATE
KOI 2361.01,,82.437677,12.878239,0.0640,,1.95,,CANDIDATE
KOI 2362.02,,76.752817,12.736973,0.0890,,2.40,,CANDIDATE
KOI 2363.01,,78.769039,7.312410,0.0380,,1.46,,CANDIDATE
KOI 2364.01,,79.020900,11.871037,0.0570,,3.91,,CANDIDATE
KOI 2365.01,,81.697603,14.326269,0.2110,,1.59,,CANDIDATE
KOI 2366.01,,79.885280,17.277064,0.1770,,1.37,,CANDIDATE
KOI 2367.01,,77.233287,13.747794,0.0720,,1.17,,CANDIDATE
KOI 2368.01,,80.437778,13.729448,0.0740,,1.47,,CANDIDATE
KOI 2369.01,,71.364364,15.348632,0.0970,,2.22,,CANDIDATE
KOI 2369.02,,71.364364,15.348632,0.0670,,1.67,,CANDIDATE
KOI 2370.01,,75.127382,7.167958,0.3960,,5.68,,CANDIDATE
KOI 2371.01,,83.317508,12.196523,0.1080,,1.70,,CANDIDATE
KOI 2372.01,,82.099903,16.820803,0.0590,,1.11,,CANDIDATE
KOI 2373.01,,80.212076,14.007429,0.5410,,2.20,,CANDIDATE
KOI 2374.01,,80.368224,8.835881,0.0550,,1.17,,CANDIDATE
KOI 2374.02,,80.368224,8.835881,0.0960,,1.95,,CANDIDATE
KOI 2376.01,,79.927398,18.989742,0.1280,,2.37,,CANDIDATE
KOI 2377.01,,76.325808,6.344231,0.1040,,1.59,,CANDIDATE
KOI 2378.01,,81.843006,10.964635,0.0520,,1.49,,CANDIDATE
KOI 2379.01,,79.520737,11.593485,0.2220,,2.28,,CANDIDATE
KOI 2380.01,,71.705134,8.272682,0.0670,,3.93,,CANDIDATE
KOI 2383.01,,76.706881,16.169686,0.0530,,1.36,,CANDIDATE
KOI 2386.01,,72.987337,8.286355,0.1170,,1.54,,CANDIDATE
KOI 2387.01,,82.018308,16.992494,0.0320,,1.58,,CANDIDATE
KOI 2389.01,,76.635145,12.920892,0.1610,,1.45,,CANDIDATE
KOI 2390.01,,81.044398,10.725516,0.1220,,1.51,,CANDIDATE
KOI 2392.01,,77.086963,8.685154,0.0690,,1.16,,CANDIDATE
KOI 2393.01,,73.376206,8.734823,0.0470,,1.34,,CANDIDATE
KOI 2397.01,,76.075294,17.114958,0.0890,,1.41,,CANDIDATE
KOI 2398.01,,73.301444,12.709623,0.0220,,1.73,,CANDIDATE
KOI 2399.01,,82.121796,13.023198,0.0270,,0.77,,CANDIDATE
KOI 2400.01,,78.465194,7.797632,0.0970,,2.21,,CANDIDATE
KOI 2401.01,,79.130697,14.617526,0.1840,,1.15,,CANDIDATE
KOI 2402.01,,74.804750,17.034354,0.1150,,1.29,,CANDIDATE
KOI 2404.01,,74.189530,11.519369,0.0310,,1.50,,CANDIDATE
KOI 2406.01,,72.271038,11.648306,0.0740,,1.66,,CANDIDATE
KOI 2407.01,,83.702296,12.737405,0.1320,,1.38,,CANDIDATE
KOI 2408.01,,72.744215,14.818626,0.3790,,1.93,,CANDIDATE
KOI 2409.01,,80.456813,10.925094,0.0120,,1.54,,CANDIDATE
KOI 2410.01,,75.223810,16.851564,0.6420,,2.51,,CANDIDATE
KOI 2410.02,,75.223810,16.851564,0.3850,,2.56,,CANDIDATE
KOI 2411.01,,72.948907,20.188060,0.0980,,2.52,,CANDIDATE
KOI 2413.01,,70.895592,10.373373,0.0940,,1.30,,CANDIDATE
KOI 2413.02,,70.895592,10.373373,0.1690,,1.24,,CANDIDATE
KOI 2414.01,,75.229250,16.637256,0.1430,,1.03,,CANDIDATE
KOI 2414.02,,75.229250,16.637256,0.2270,,1.17,,CANDIDATE
KOI 2415.01,,73.489073,10.810938,0.0590,,1.90,,CANDIDATE
KOI 2416.01,,76.707560,15.563176,0.0640,,1.53,,CANDIDATE
KOI 2417.01,,79.039132,12.174157,0.2210,,2.47,,CANDIDATE
KOI 2418.01,,80.794136,10.380364,0.3140,,1.67,,CANDIDATE
KOI 2419.01,,71.469644,17.379986,0.0920,,3.19,,CANDIDATE
KOI 2420.01,,73.903007,14.080833,0.0930,,1.27,,CANDIDATE
KOI 2421.01,,79.414003,8.872281,0.0270,,0.54,,CANDIDATE
KOI 2422.01,,82.378417,11.932655,0.1680,,2.06,,CANDIDATE
KOI 2423.01,,80.458937,10.285619,0.2600,,1.97,,CANDIDATE
KOI 2424.01,,82.040769,18.124580,0.0950,,2.69,,CANDIDATE
KOI 2426.01,,74.114133,17.076252,0.0480,,0.78,,CANDIDATE
KOI 2430.01,,70.051717,12.785273,0.0890,,1.33,,CANDIDATE
KOI 2432.01,,76.186049,9.407253,0.1790,,1.91,,CANDIDATE
KOI 2433.01,,82.840333,13.766897,0.1240,,2.22,,CANDIDATE
KOI 2433.02,,82.840333,13.766897,0.0940,,2.47,,CANDIDATE
KOI 2436.01,,78.106143,10.418419,0.3700,,2.57,,CANDIDATE
KOI 2437.01,,74.930184,6.749538,0.0540,,1.40,,CANDIDATE
KOI 2439.01,,75.114437,10.935517,0.0620,,2.07,,CANDIDATE
KOI 2440.01,,70.267710,17.147450,0.0530,,1.22,,CANDIDATE
KOI 2442.01,,80.039654,15.720557,0.1520,,1.54,,CANDIDATE
KOI 2443.01,,76.565988,15.816168,0.0710,,1.13,,CANDIDATE
KOI 2443.02,,76.565988,15.816168,0.1030,,0.96,,CANDIDATE
KOI 2444.01,,72.161735,8.167210,0.1320,,2.42,,CANDIDATE
KOI 2445.01,,73.658860,12.917809,0.2450,,2.63,,CANDIDATE
KOI 2448.01,,71.356638,16.255369,0.1040,,2.66,,CANDIDATE
KOI 2449.01,,82.522820,15.577534,0.2770,,2.57,,CANDIDATE
KOI 2450.01,,75.923619,10.612991,0.1230,,1.52,,CANDIDATE
KOI 2451.01,,71.717906,17.539787,0.1060,,2.02,,CANDIDATE
KOI 2453.01,,77.773285,11.178257,0.0210,,1.15,,CANDIDATE
KOI 2457.01,,75.976883,19.683040,0.0490,,1.05,,CANDIDATE
KOI 2458.01,,75.192572,12.919665,0.0490,,1.60,,CANDIDATE
KOI 2460.01,,79.735924,17.168873,0.0840,,1.06,,CANDIDATE
KOI 2461.01,,79.487851,11.988546,0.1080,,2.22,,CANDIDATE
KOI 2462.01,,75.334947,6.023226,0.1020,,1.37,,CANDIDATE
KOI 2463.01,,82.147490,17.804133,0.0770,,1.07,,CANDIDATE
KOI 2466.01,,74.731976,17.364927,0.0350,,0.88,,CANDIDATE
KOI 2466.02,,74.731976,17.364927,0.0920,,0.98,,CANDIDATE
KOI 2467.01,,82.566028,13.717648,0.0580,,1.29,,CANDIDATE
KOI 2468.01,,78.258439,9.473378,0.1640,,1.82,,CANDIDATE
KOI 2469.01,,76.302610,6.939272,0.4570,,2.13,,CANDIDATE
KOI 2470.01,,79.496124,9.430582,0.0320,,0.81,,CANDIDATE
KOI 2471.01,,71.819036,13.900092,0.1600,,1.69,,CANDIDATE
KOI 2472.01,,76.874853,15.944319,0.0380,,1.89,,CANDIDATE
KOI 2473.01,,77.095853,12.835758,0.0400,,1.45,,CANDIDATE
KOI 2474.01,,77.179527,10.934156,0.5500,,1.45,,CANDIDATE
KOI 2477.01,,72.979302,15.571768,0.1140,,2.22,,CANDIDATE
KOI 2479.01,,74.086389,10.625562,0.1650,,1.92,,CANDIDATE
KOI 2481.01,,73.252615,8.566449,0.2190,,16.83,,CANDIDATE
KOI 2482.01,,81.198324,14.598535,0.2450,,1.98,,CANDIDATE
KOI 2483.01,,81.024451,9.359084,0.1090,,1.15,,CANDIDATE
KOI 2484.01,,77.477209,19.037724,0.3040,,1.19,,CANDIDATE
KOI 2485.01,,78.911874,18.617653,0.0820,,1.81,,CANDIDATE
KOI 2486.01,,72.974593,19.910640,0.0540,,2.64,,CANDIDATE
KOI 2487.01,,76.211291,9.742484,0.2120,,1.82,,CANDIDATE
KOI 2488.01,,76.742934,13.053423,0.1080,,1.28,,CANDIDATE
KOI 2489.01,,70.994727,9.234255,0.0470,,1.68,,CANDIDATE
KOI 2490.01,,71.398290,9.253266,0.0900,,1.95,,CANDIDATE
KOI 2491.01,,79.097000,10.582144,0.0370,,1.40,,CANDIDATE
KOI 2492.01,,80.181193,18.897055,0.0190,,0.88,,CANDIDATE
KOI 2493.01,,80.887670,10.154618,0.0140,,1.39,,CANDIDATE
KOI 2494.01,,76.182514,9.433373,0.1280,,1.32,,CANDIDATE
KOI 2497.01,,78.962399,18.593797,0.2460,,2.41,,CANDIDATE
KOI 2498.01,,73.591822,11.439158,0.0610,,0.78,,CANDIDATE
KOI 2503.01,,77.755765,11.231226,0.1170,,2.41,,CANDIDATE
KOI 2504.01,,77.624558,9.708969,0.1460,,2.36,,CANDIDATE
KOI 2506.01,,73.591306,13.796508,0.1300,,1.78,,CANDIDATE
KOI 2507.01,,78.114521,9.634808,0.0990,,2.04,,CANDIDATE
KOI 2509.01,,77.263852,17.073390,0.0500,,1.01,,CANDIDATE
KOI 2512.01,,76.312751,18.023831,0.1190,,21.25,,CANDIDATE
KOI 2513.01,,78.995481,12.412593,0.1400,,12.00,,CANDIDATE
KOI 2516.01,,76.404986,9.666269,0.0390,,1.22,,CANDIDATE
KOI 2517.01,,76.749426,14.296371,0.0170,,1.00,,CANDIDATE
KOI 2519.01,,70.779360,12.429774,0.0450,,4.21,,CANDIDATE
KOI 2520.01,,77.095799,18.400689,0.0600,,1.33,,CANDIDATE
KOI 2521.01,,73.202375,15.966079,0.1690,,2.20,,CANDIDATE
KOI 2521.02,,73.202375,15.966079,0.0520,,1.40,,CANDIDATE
KOI 2522.01,,80.212943,8.547964,0.0610,,2.54,,CANDIDATE
KOI 2523.01,,78.262187,7.588827,0.1060,,1.91,,CANDIDATE
KOI 2524.01,,74.191512,14.804522,0.2410,,1.88,,CANDIDATE
KOI 2525.01,,71.617156,15.800597,0.2590,,1.84,,CANDIDATE
KOI 2527.01,,74.425484,15.451722,0.0200,,0.53,,CANDIDATE
KOI 2528.01,,75.965297,17.185100,0.1000,,4.81,,CANDIDATE
KOI 2529.01,,80.059175,6.521961,0.1020,,1.39,,CANDIDATE
KOI 2530.01,,76.265436,15.688440,0.2200,,1.59,,CANDIDATE
KOI 2531.01,,73.080566,8.192077,0.1190,,1.96,,CANDIDATE
KOI 2532.01,,71.601875,13.536708,0.0750,,1.75,,CANDIDATE
KOI 2533.01,,79.168706,17.621765,0.0700,,2.91,,CANDIDATE
KOI 2534.01,,68.297901,13.536347,0.0420,,1.15,,CANDIDATE
KOI 2534.02,,68.297901,13.536347,0.0610,,1.10,,CANDIDATE
KOI 2535.01,,76.440801,18.049117,0.2360,,1.68,,CANDIDATE
KOI 2536.01,,69.252312,14.903744,0.2670,,2.62,,CANDIDATE
KOI 2538.01,,68.255121,13.568589,0.2000,,2.75,,CANDIDATE
KOI 2541.01,,82.499124,16.206488,0.0800,,2.00,,CANDIDATE
KOI 2542.01,,71.318143,17.213534,0.0130,,1.07,,CANDIDATE
KOI 2543.01,,84.226941,13.331710,0.0200,,1.13,,CANDIDATE
KOI 2544.01,,75.255493,16.817701,0.1840,,2.46,,CANDIDATE
KOI 2545.01,,76.476389,18.175446,0.0740,,0.78,,CANDIDATE
KOI 2547.01,,73.881158,7.437240,0.0790,,1.42,,CANDIDATE
KOI 2548.01,,77.238248,15.799614,0.0150,,0.87,,CANDIDATE
KOI 2550.01,,83.058487,11.778361,0.1330,,1.78,,CANDIDATE
KOI 2552.01,,77.617944,11.870897,0.0480,,1.16,,CANDIDATE
KOI 2553.01,,78.802098,13.363263,0.3580,,1.99,,CANDIDATE
KOI 2554.01,,79.769436,13.756188,0.1810,,1.72,,CANDIDATE
KOI 2554.02,,79.769436,13.756188,0.0730,,0.79,,CANDIDATE
KOI 2555.01,,71.737049,13.739761,0.1050,,1.05,,CANDIDATE
KOI 2556.01,,74.239218,8.813693,0.2090,,1.17,,CANDIDATE
KOI 2559.01,,74.342959,11.817913,0.0870,,0.99,,CANDIDATE
KOI 2560.01,,73.737909,8.019101,0.1220,,2.24,,CANDIDATE
KOI 2561.01,,72.476809,17.990243,0.0410,,0.87,,CANDIDATE
KOI 2563.01,,71.643572,13.499862,0.1650,,1.39,,CANDIDATE
KOI 2564.01,,78.054763,12.027205,0.3300,,1.44,,CANDIDATE
KOI 2569.01,,77.951073,9.545109,0.0790,,1.15,,CANDIDATE
KOI 2571.01,,75.145312,10.942893,0.0160,,1.01,,CANDIDATE
KOI 2572.01,,72.462224,19.048454,0.0680,,2.76,,CANDIDATE
KOI 2573.01,,78.709491,8.175867,0.0210,,4.24,,CANDIDATE
KOI 2577.01,,82.532255,15.763010,0.1490,,27.67,,CANDIDATE
KOI 2578.01,,71.603900,19.016108,0.1070,,42.30,,CANDIDATE
KOI 2579.01,,79.406418,12.367222,0.0380,,1.39,,CANDIDATE
KOI 2580.01,,81.473710,12.359445,0.0410,,1.59,,CANDIDATE
KOI 2581.01,,82.607897,13.647207,0.1050,,0.90,,CANDIDATE
KOI 2582.01,,82.918582,12.723455,0.2380,,1.98,,CANDIDATE
KOI 2583.01,,77.323554,19.312336,0.0390,,0.72,,CANDIDATE
KOI 2585.01,,74.643667,14.342724,0.0620,,1.25,,CANDIDATE
KOI 2586.01,,78.236172,14.720839,0.0330,,1.59,,CANDIDATE
KOI 2587.01,,74.552732,8.671055,0.1040,,1.35,,CANDIDATE
KOI 2588.01,,82.013745,16.610609,0.0520,,1.12,,CANDIDATE
KOI 2589.01,,79.486797,14.446316,0.0140,,1.30,,CANDIDATE
KOI 2592.01,,73.304747,14.499143,0.6190,,2.19,,CANDIDATE
KOI 2593.01,,73.499749,19.211633,0.1210,,0.80,,CANDIDATE
KOI 2594.01,,72.783683,20.178557,0.0970,,2.44,,CANDIDATE
KOI 2595.01,,77.067565,13.576840,0.0940,,1.79,,CANDIDATE
KOI 2597.01,,83.726093,12.803038,0.0810,,1.57,,CANDIDATE
KOI 2597.02,,83.726093,12.803038,0.1070,,1.63,,CANDIDATE
KOI 2598.01,,75.495726,11.782747,0.1890,,1.31,,CANDIDATE
KOI 2600.01,,79.386262,11.936637,0.0230,,1.17,,CANDIDATE
KOI 2601.01,,75.852904,11.410082,0.0380,,0.92,,CANDIDATE
KOI 2602.01,,78.285169,15.519281,0.0990,,1.33,,CANDIDATE
KOI 2603.01,,70.373256,10.014826,0.3530,,1.35,,CANDIDATE
KOI 2604.01,,77.167368,13.754510,0.1050,,1.31,,CANDIDATE
KOI 2607.01,,72.397382,11.664521,0.0160,,1.41,,CANDIDATE
KOI 2608.01,,72.079032,15.642925,0.0400,,1.37,,CANDIDATE
KOI 2613.01,,78.728299,13.026357,0.2620,,2.78,,CANDIDATE
KOI 2615.01,,75.730302,13.213084,0.0550,,1.61,,CANDIDATE
KOI 2617.01,,71.723209,12.458030,0.0760,,1.30,,CANDIDATE
KOI 2619.01,,74.110219,17.072677,0.0440,,1.94,,CANDIDATE
KOI 2623.01,,79.744752,15.476296,0.0650,,0.92,,CANDIDATE
KOI 2624.01,,76.497159,13.102468,0.4600,,2.86,,CANDIDATE
KOI 2625.01,,77.560054,13.488763,0.0460,,1.61,,CANDIDATE
KOI 2626.01,,82.459039,13.565170,0.1820,,1.46,,CANDIDATE
KOI 2627.01,,73.942481,11.193198,0.0750,,0.98,,CANDIDATE
KOI 2628.01,,78.477312,14.989083,0.0270,,1.07,,CANDIDATE
KOI 2631.01,,72.697727,18.627385,0.2410,,1.53,,CANDIDATE
KOI 2632.01,,79.068470,19.195727,0.0770,,1.10,,CANDIDATE
KOI 2634.01,,68.232999,13.677071,0.1340,,2.06,,CANDIDATE
KOI 2636.01,,73.299563,12.917402,0.0490,,0.64,,CANDIDATE
KOI 2637.01,,76.271507,18.002296,0.0490,,0.74,,CANDIDATE
KOI 2638.01,,74.735662,10.063827,0.0340,,1.54,,CANDIDATE
KOI 2639.01,,79.385113,18.648646,0.1690,,3.14,,CANDIDATE
KOI 2640.01,,77.544700,13.162327,0.1990,,7.84,,CANDIDATE
KOI 2641.01,,78.279242,11.015371,0.0440,,1.07,,CANDIDATE
KOI 2647.01,,81.881472,15.693776,0.0790,,1.39,,CANDIDATE
KOI 2650.01,,77.807884,11.955688,0.1700,,1.26,,CANDIDATE
KOI 2650.02,,77.807884,11.955688,0.0580,,1.10,,CANDIDATE
KOI 2652.01,,69.881051,15.113634,0.1170,,1.99,,CANDIDATE
KOI 2654.01,,80.166682,10.154926,0.1090,,1.65,,CANDIDATE
KOI 2655.01,,79.768958,12.170713,0.1220,,1.68,,CANDIDATE
KOI 2656.01,,78.259420,10.195902,0.0720,,1.10,,CANDIDATE
KOI 2657.01,,78.111180,12.688891,0.0540,,0.51,,CANDIDATE
KOI 2658.01,,75.160303,16.458323,0.1030,,1.15,,CANDIDATE
KOI 2660.01,,79.080628,13.065592,0.1360,,2.92,,CANDIDATE
KOI 2662.01,,69.207907,14.282577,0.0260,,1.02,,CANDIDATE
KOI 2664.01,,75.773284,6.507810,0.1680,,2.07,,CANDIDATE
KOI 2666.01,,70.563728,16.344179,0.2870,,2.39,,CANDIDATE
KOI 2668.01,,70.713584,16.565342,0.0140,,1.18,,CANDIDATE
KOI 2770.01,,79.831513,15.347568,0.5900,,2.20,,CANDIDATE
KOI 2841.01,,77.708754,11.805574,0.5500,,2.70,,CANDIDATE
KOI 6.01,,72.090273,8.108353,,,,,FALSE POSITIVE
KOI 8.01,,76.068999,6.745583,,,,,FALSE POSITIVE
KOI 9.01,,80.561933,16.682787,,,,,FALSE POSITIVE
KOI 11.01,,81.860040,15.634186,,,,,FALSE POSITIVE
KOI 14.01,,75.839513,11.715140,,,,,FALSE POSITIVE
KOI 15.01,,72.564886,8.763292,,,,,FALSE POSITIVE
KOI 16.01,,79.684943,9.086149,,,,,FALSE POSITIVE
KOI 19.01,,71.955968,19.381659,,,,,FALSE POSITIVE
KOI 21.01,,77.222967,18.334645,,,,,FALSE POSITIVE
KOI 23.01,,75.078670,18.744256,,,,,FALSE POSITIVE
KOI 24.01,,72.041667,11.384139,,,,,FALSE POSITIVE
KOI 25.01,,79.038169,15.737946,,,,,FALSE POSITIVE
KOI 26.01,,73.728055,8.861917,,,,,FALSE POSITIVE
KOI 27.01,,69.401599,14.817781,,,,,FALSE POSITIVE
KOI 28.01,,70.414322,13.747323,,,,,FALSE POSITIVE
KOI 31.01,,75.559244,10.409006,,,,,FALSE POSITIVE
KOI 33.01,,75.242429,7.747305,,,,,FALSE POSITIVE
KOI 43.01,,77.925246,12.205192,,,,,FALSE POSITIVE
KOI 45.01,,70.951602,11.337530,,,,,FALSE POSITIVE
KOI 48.01,,77.402837,9.288361,,,,,FALSE POSITIVE
KOI 52.01,,72.509192,7.996654,,,,,FALSE POSITIVE
KOI 53.01,,70.608824,9.623996,,,,,FALSE POSITIVE
KOI 61.01,,78.085941,9.345662,,,,,FALSE POSITIVE
KOI 66.01,,81.952459,10.070582,,,,,FALSE POSITIVE
KOI 74.01,,77.030255,7.592611,,,,,FALSE POSITIVE
KOI 76.01,,79.362236,12.687531,,,,,FALSE POSITIVE
KOI 80.01,,81.073559,8.117293,,,,,FALSE POSITIVE
KOI 81.01,,77.789163,11.729368,,,,,FALSE POSITIVE
KOI 88.01,,77.490210,8.700014,,,,,FALSE POSITIVE
KOI 90.01,,76.703321,15.383536,,,,,FALSE POSITIVE
KOI 106.01,,81.684658,10.195605,,,,,FALSE POSITIVE
KOI 109.01,,72.954349,9.566618,,,,,FALSE POSITIVE
KOI 114.01,,77.026993,7.128019,,,,,FALSE POSITIVE
KOI 120.01,,82.706779,13.658014,,,,,FALSE POSITIVE
KOI 121.01,,72.053068,8.211966,,,,,FALSE POSITIVE
KOI 125.01,,80.432998,16.562224,,,,,FALSE POSITIVE
KOI 126.01,,75.597739,7.506431,,,,,FALSE POSITIVE
KOI 129.01,,83.668154,12.265335,,,,,FALSE POSITIVE
KOI 130.01,,74.954516,7.243259,,,,,FALSE POSITIVE
KOI 132.01,,78.096443,11.386058,,,,,FALSE POSITIVE
KOI 133.01,,83.157902,11.779378,,,,,FALSE POSITIVE
KOI 134.01,,78.697584,10.761478,,,,,FALSE POSITIVE
KOI 136.01,,74.864286,13.470715,,,,,FALSE POSITIVE
KOI 140.01,,75.523385,5.991004,,,,,FALSE POSITIVE
KOI 143.01,,71.764118,11.860460,,,,,FALSE POSITIVE
KOI 145.01,,80.378861,10.678087,,,,,FALSE POSITIVE
KOI 146.01,,79.978570,8.397280,,,,,FALSE POSITIVE
KOI 147.01,,68.419815,13.461892,,,,,FALSE POSITIVE
KOI 154.01,,81.073941,9.549865,,,,,FALSE POSITIVE
KOI 158.01,,81.926801,10.006664,,,,,FALSE POSITIVE
KOI 160.01,,76.649919,7.494800,,,,,FALSE POSITIVE
KOI 164.01,,76.171099,6.031010,,,,,FALSE POSITIVE
KOI 169.01,,71.665589,16.495907,,,,,FALSE POSITIVE
KOI 170.01,,82.343513,10.844184,,,,,FALSE POSITIVE
KOI 175.01,,78.970831,8.077281,,,,,FALSE POSITIVE
KOI 178.01,,81.298788,14.703419,,,,,FALSE POSITIVE
KOI 181.01,,82.255366,17.714784,,,,,FALSE POSITIVE
KOI 182.01,,74.471485,8.446782,,,,,FALSE POSITIVE
KOI 184.01,,77.419691,9.714770,,,,,FALSE POSITIVE
KOI 185.01,,73.482671,7.455722,,,,,FALSE POSITIVE
KOI 198.01,,79.962415,14.053559,,,,,FALSE POSITIVE
KOI 199.02,,79.952088,11.842671,,,,,FALSE POSITIVE
KOI 210.01,,80.034273,13.578799,,,,,FALSE POSITIVE
KOI 213.01,,78.941764,10.788930,,,,,FALSE POSITIVE
KOI 215.01,,82.775342,16.630196,,,,,FALSE POSITIVE
KOI 218.01,,79.631615,11.674681,,,,,FALSE POSITIVE
KOI 224.01,,74.633759,8.561347,,,,,FALSE POSITIVE
KOI 230.01,,72.584281,8.444078,,,,,FALSE POSITIVE
KOI 231.01,,70.316579,13.503479,,,,,FALSE POSITIVE
KOI 233.01,,73.919173,8.521762,,,,,FALSE POSITIVE
KOI 236.01,,78.980894,8.311542,,,,,FALSE POSITIVE
KOI 243.01,,78.919279,12.374544,,,,,FALSE POSITIVE
KOI 259.01,,73.539248,11.293695,,,,,FALSE POSITIVE
KOI 264.01,,68.884675,14.355779,,,,,FALSE POSITIVE
KOI 267.01,,76.499991,12.023324,,,,,FALSE POSITIVE
KOI 272.01,,74.607944,9.011033,,,,,FALSE POSITIVE
KOI 286.01,,78.924766,7.931133,,,,,FALSE POSITIVE
KOI 287.01,,78.697265,9.679549,,,,,FALSE POSITIVE
KOI 290.01,,81.541672,10.356235,,,,,FALSE POSITIVE
KOI 293.01,,82.102405,11.933013,,,,,FALSE POSITIVE
KOI 300.01,,70.599621,11.297355,,,,,FALSE POSITIVE
KOI 309.01,,73.916721,13.897395,,,,,FALSE POSITIVE
KOI 311.01,,73.938110,13.823928,,,,,FALSE POSITIVE
KOI 320.01,,78.337598,10.283674,,,,,FALSE POSITIVE
KOI 322.01,,76.884923,14.104064,,,,,FALSE POSITIVE
KOI 324.01,,77.251440,15.923079,,,,,FALSE POSITIVE
KOI 325.01,,80.247549,10.222274,,,,,FALSE POSITIVE
